formula,MUC,time(ms)
phltl_12_11.alaska,"['(false R ((((((((((((((((((((((! p1) | (! p2)) & ((! p1) | (! p3))) & ((! p1) | (! p4))) & ((! p1) | (! p5))) & ((! p1) | (! p6))) & ((! p1) | (! p7))) & ((! p1) | (! p8))) & ((! p1) | (! p9))) & ((! p1) | (! p10))) & ((! p1) | (! p11))) & ((! p1) | (! p12))) & (((((((((((! p2) | (! p3)) & ((! p2) | (! p4))) & ((! p2) | (! p5))) & ((! p2) | (! p6))) & ((! p2) | (! p7))) & ((! p2) | (! p8))) & ((! p2) | (! p9))) & ((! p2) | (! p10))) & ((! p2) | (! p11))) & ((! p2) | (! p12)))) & ((((((((((! p3) | (! p4)) & ((! p3) | (! p5))) & ((! p3) | (! p6))) & ((! p3) | (! p7))) & ((! p3) | (! p8))) & ((! p3) | (! p9))) & ((! p3) | (! p10))) & ((! p3) | (! p11))) & ((! p3) | (! p12)))) & (((((((((! p4) | (! p5)) & ((! p4) | (! p6))) & ((! p4) | (! p7))) & ((! p4) | (! p8))) & ((! p4) | (! p9))) & ((! p4) | (! p10))) & ((! p4) | (! p11))) & ((! p4) | (! p12)))) & ((((((((! p5) | (! p6)) & ((! p5) | (! p7))) & ((! p5) | (! p8))) & ((! p5) | (! p9))) & ((! p5) | (! p10))) & ((! p5) | (! p11))) & ((! p5) | (! p12)))) & (((((((! p6) | (! p7)) & ((! p6) | (! p8))) & ((! p6) | (! p9))) & ((! p6) | (! p10))) & ((! p6) | (! p11))) & ((! p6) | (! p12)))) & ((((((! p7) | (! p8)) & ((! p7) | (! p9))) & ((! p7) | (! p10))) & ((! p7) | (! p11))) & ((! p7) | (! p12)))) & (((((! p8) | (! p9)) & ((! p8) | (! p10))) & ((! p8) | (! p11))) & ((! p8) | (! p12)))) & ((((! p9) | (! p10)) & ((! p9) | (! p11))) & ((! p9) | (! p12)))) & (((! p10) | (! p11)) & ((! p10) | (! p12)))) & ((! p11) | (! p12))))', '(false R (true U p5))', '(false R (true U p6))']",2200
pltl-5-0-15-3-0-200007.alaska,['(false R (((X (! p5)) | (X p3)) | (X p4)))'],0
pltl-12-0-56-3-0-200004.alaska
phltl_27_26.alaska,"['(false R (true U p13))', '(false R ((! p13) | (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X p13))))))))))))))))))))))))))))']",56580
pltl-5-0-22-3-0-200003.alaska,['(false R (((X p2) | (X p1)) | (X (! p4))))'],30
lift_b_f_l_2.alaska,"['(false R (((! b0) | (true U (! bf0))) & ((! b1) | (true U bf0))))', '(false R (true U b0))', '(false R (true U b1))']",80
O2formula500.alaska
unsat173.txt,"['(false R ((! p) | (s R (q | s))))', '(false R ((! q) | r))', '(true U ((((! p) & q) & (! r)) | (p & (((! q) & (! s)) | (q & (! r))))))']",0
lift_b_f_13.alaska,"['(! bf3)', '(false R (((((((((((((((! u) | ((((((! bf0) | (X bf0)) & ((N (! bf0)) | bf0)) & (((! bf1) | (X bf1)) & ((N (! bf1)) | bf1))) & (((! bf2) | (X bf2)) & ((N (! bf2)) | bf2))) & (((! bf3) | (X bf3)) & ((N (! bf3)) | bf3)))) & ((((bf0 | bf1) | bf2) | bf3) | (X (((((! bf0) & (! bf1)) & (! bf2)) & (! bf3)) | (((bf0 & (! bf1)) & (! bf2)) & (! bf3)))))) & (((((! bf0) | bf1) | bf2) | bf3) | (X ((((((! bf0) & (! bf1)) & (! bf2)) & (! bf3)) | (((bf0 & (! bf1)) & (! bf2)) & (! bf3))) | ((((! bf0) & bf1) & (! bf2)) & (! bf3)))))) & ((((bf0 | (! bf1)) | bf2) | bf3) | (X (((((bf0 & (! bf1)) & (! bf2)) & (! bf3)) | ((((! bf0) & bf1) & (! bf2)) & (! bf3))) | (((bf0 & bf1) & (! bf2)) & (! bf3)))))) & (((((! bf0) | (! bf1)) | bf2) | bf3) | (X ((((((! bf0) & bf1) & (! bf2)) & (! bf3)) | (((bf0 & bf1) & (! bf2)) & (! bf3))) | ((((! bf0) & (! bf1)) & bf2) & (! bf3)))))) & ((((bf0 | bf1) | (! bf2)) | bf3) | (X (((((bf0 & bf1) & (! bf2)) & (! bf3)) | ((((! bf0) & (! bf1)) & bf2) & (! bf3))) | (((bf0 & (! bf1)) & bf2) & (! bf3)))))) & (((((! bf0) | bf1) | (! bf2)) | bf3) | (X ((((((! bf0) & (! bf1)) & bf2) & (! bf3)) | (((bf0 & (! bf1)) & bf2) & (! bf3))) | ((((! bf0) & bf1) & bf2) & (! bf3)))))) & ((((bf0 | (! bf1)) | (! bf2)) | bf3) | (X (((((bf0 & (! bf1)) & bf2) & (! bf3)) | ((((! bf0) & bf1) & bf2) & (! bf3))) | (((bf0 & bf1) & bf2) & (! bf3)))))) & (((((! bf0) | (! bf1)) | (! bf2)) | bf3) | (X ((((((! bf0) & bf1) & bf2) & (! bf3)) | (((bf0 & bf1) & bf2) & (! bf3))) | ((((! bf0) & (! bf1)) & (! bf2)) & bf3))))) & ((((bf0 | bf1) | bf2) | (! bf3)) | (X (((((bf0 & bf1) & bf2) & (! bf3)) | ((((! bf0) & (! bf1)) & (! bf2)) & bf3)) | (((bf0 & (! bf1)) & (! bf2)) & bf3))))) & (((((! bf0) | bf1) | bf2) | (! bf3)) | (X ((((((! bf0) & (! bf1)) & (! bf2)) & bf3) | (((bf0 & (! bf1)) & (! bf2)) & bf3)) | ((((! bf0) & bf1) & (! bf2)) & bf3))))) & ((((bf0 | (! bf1)) | bf2) | (! bf3)) | (X (((((bf0 & (! bf1)) & (! bf2)) & bf3) | ((((! bf0) & bf1) & (! bf2)) & bf3)) | (((bf0 & bf1) & (! bf2)) & bf3))))) & (((((! bf0) | (! bf1)) | bf2) | (! bf3)) | (X ((((((! bf0) & bf1) & (! bf2)) & bf3) | (((bf0 & bf1) & (! bf2)) & bf3)) | ((((! bf0) & (! bf1)) & bf2) & bf3))))) & ((((bf0 | bf1) | (! bf2)) | (! bf3)) | (X ((((bf0 & bf1) & (! bf2)) & bf3) | ((((! bf0) & (! bf1)) & bf2) & bf3))))))']",12600
pltl-12-0-49-3-0-200008.alaska,['(false R (((X p1) | (X (! p4))) | (X p10)))'],380
forobotsr1f0_Gn_mf.alaska,"['(false R (((((((((((((((((((((! rob) | (! re)) | (! pr)) | (X l)) & ((((! rob) | (! re)) | pr) | (X re))) & (((! rob) | (! l)) | (X ra))) & (((((! rob) | (! ra)) | ps) | ff) | (X ra))) & ((((! rob) | (! ra)) | (! ps)) | (X h1))) & (((((! rob) | (! ra)) | ps) | (! ff)) | (X mf))) & (((((! rob) | (! mf)) | ps) | (! ff)) | (X (mf | g)))) & (((((! rob) | (! mf)) | ps) | ff) | (X s1))) & ((((! rob) | (! mf)) | (! ps)) | (X h1))) & ((((! rob) | (! s1)) | (! ps)) | (X h1))) & (((((! rob) | (! s1)) | ps) | (! ff)) | (X mf))) & ((((((! rob) | (! s1)) | ps) | pt) | ff) | (X s1))) & ((((((! rob) | (! s1)) | ps) | (! pt)) | ff) | (X ra))) & (((! rob) | (! h1)) | (X (h1 | re)))) & (((! rob) | (! g)) | (X mh))) & (((! rob) | (! mh)) | (X (mh | d)))) & (((! rob) | (! d)) | (X re))) & ((! rob) | (X rob))))', 'rob']",20
lift_b_f_7.alaska,"['(false R (((((((((! u) | (((((! bf0) | (X bf0)) & ((N (! bf0)) | bf0)) & (((! bf1) | (X bf1)) & ((N (! bf1)) | bf1))) & (((! bf2) | (X bf2)) & ((N (! bf2)) | bf2)))) & (((bf0 | bf1) | bf2) | (X ((((! bf0) & (! bf1)) & (! bf2)) | ((bf0 & (! bf1)) & (! bf2)))))) & ((((! bf0) | bf1) | bf2) | (X (((((! bf0) & (! bf1)) & (! bf2)) | ((bf0 & (! bf1)) & (! bf2))) | (((! bf0) & bf1) & (! bf2)))))) & (((bf0 | (! bf1)) | bf2) | (X ((((bf0 & (! bf1)) & (! bf2)) | (((! bf0) & bf1) & (! bf2))) | ((bf0 & bf1) & (! bf2)))))) & ((((! bf0) | (! bf1)) | bf2) | (X (((((! bf0) & bf1) & (! bf2)) | ((bf0 & bf1) & (! bf2))) | (((! bf0) & (! bf1)) & bf2))))) & (((bf0 | bf1) | (! bf2)) | (X ((((bf0 & bf1) & (! bf2)) | (((! bf0) & (! bf1)) & bf2)) | ((bf0 & (! bf1)) & bf2))))) & ((((! bf0) | bf1) | (! bf2)) | (X (((((! bf0) & (! bf1)) & bf2) | ((bf0 & (! bf1)) & bf2)) | (((! bf0) & bf1) & bf2))))) & (((bf0 | (! bf1)) | (! bf2)) | (X (((bf0 & (! bf1)) & bf2) | (((! bf0) & bf1) & bf2))))))', '(! bf1)']",410
pltl-12-0-11-3-0-200007.alaska,['(false R (((X (! p7)) | (X (! p9))) | (X (! p8))))'],10
pltl-12-0-9-3-0-200003.alaska,['(false R (((X p12) | (X (! p9))) | (X (! p5))))'],10
unsat155.txt,"['(false R ((! q) | p))', '(false R ((! p) | (true U q)))', '(true U (p & (false R (((! p) | (! q)) | ((p & (! q)) & (X ((! p) | (! q))))))))']",0
unsat106.txt,['((false R (X (h & (X (! p))))) | (false R (true U (m & (X p)))))'],0
pltl-5-0-32-3-0-200002.alaska,['(false R (((X (! p4)) | (X (! p3))) | (X p2)))'],60
pltl-5-0-2-3-0-200003.alaska,['(false R (((X p4) | (X (! p1))) | (X p2)))'],0
unsat133.txt,"['(false R ((! q) | p))', '(false R ((! p) | (true U q)))', '((p & (false R (! q))) | (X ((false R q) U ((! p) & (false R q)))))']",0
pltl-5-0-17-3-0-200008.alaska,['(false R (((X p4) | (X p5)) | (X p2)))'],10
lift_l_4.alaska,"['(false R (((((u | ((((((! b0) | (X b0)) & ((N (! b0)) | b0)) & (((! b1) | (X b1)) & ((N (! b1)) | b1))) & (((! b2) | (X b2)) & ((N (! b2)) | b2))) & (((! b3) | (X b3)) & ((N (! b3)) | b3)))) & (((! b0) | f0) | (X b0))) & (((! b1) | f1) | (X b1))) & (((! b2) | f2) | (X b2))) & (((! b3) | f3) | (X b3))))', '(false R (true U b3))', '(false R ((((((! u) | ((((((! f0) | (X f0)) & ((N (! f0)) | f0)) & (((! f1) | (X f1)) & ((N (! f1)) | f1))) & (((! f2) | (X f2)) & ((N (! f2)) | f2))) & (((! f3) | (X f3)) & ((N (! f3)) | f3)))) & ((! f0) | (X (f0 | f1)))) & ((! f1) | (X ((f0 | f1) | f2)))) & ((! f2) | (X ((f1 | f2) | f3)))) & ((! f3) | (X (f2 | f3)))))']",440
O1formula200.alaska,"['(false R c)', '(X (! c))']",4270
phltl_3_2.alaska,"['(false R (true U p2))', '(false R ((! p2) | (X (X p2))))']",10
unsat85.txt,"['(true U (h & m))', '(false R ((! h) | (X p)))', '(false R ((! m) | (X (! p))))']",0
lift_16.alaska,"['f0', '(false R ((((((((((((((((((! u) | ((((((((((((((((((! f0) | (X f0)) & ((N (! f0)) | f0)) & (((! f1) | (X f1)) & ((N (! f1)) | f1))) & (((! f2) | (X f2)) & ((N (! f2)) | f2))) & (((! f3) | (X f3)) & ((N (! f3)) | f3))) & (((! f4) | (X f4)) & ((N (! f4)) | f4))) & (((! f5) | (X f5)) & ((N (! f5)) | f5))) & (((! f6) | (X f6)) & ((N (! f6)) | f6))) & (((! f7) | (X f7)) & ((N (! f7)) | f7))) & (((! f8) | (X f8)) & ((N (! f8)) | f8))) & (((! f9) | (X f9)) & ((N (! f9)) | f9))) & (((! f10) | (X f10)) & ((N (! f10)) | f10))) & (((! f11) | (X f11)) & ((N (! f11)) | f11))) & (((! f12) | (X f12)) & ((N (! f12)) | f12))) & (((! f13) | (X f13)) & ((N (! f13)) | f13))) & (((! f14) | (X f14)) & ((N (! f14)) | f14))) & (((! f15) | (X f15)) & ((N (! f15)) | f15)))) & ((! f0) | (X (f0 | f1)))) & ((! f1) | (X ((f0 | f1) | f2)))) & ((! f2) | (X ((f1 | f2) | f3)))) & ((! f3) | (X ((f2 | f3) | f4)))) & ((! f4) | (X ((f3 | f4) | f5)))) & ((! f5) | (X ((f4 | f5) | f6)))) & ((! f6) | (X ((f5 | f6) | f7)))) & ((! f7) | (X ((f6 | f7) | f8)))) & ((! f8) | (X ((f7 | f8) | f9)))) & ((! f9) | (X ((f8 | f9) | f10)))) & ((! f10) | (X ((f9 | f10) | f11)))) & ((! f11) | (X ((f10 | f11) | f12)))) & ((! f12) | (X ((f11 | f12) | f13)))) & ((! f13) | (X ((f12 | f13) | f14)))) & ((! f14) | (X ((f13 | f14) | f15)))) & ((! f15) | (X (f14 | f15)))))']",16730
unsat96.txt,"['(true U ((m & (X p)) R ((h & (X (! p))) | (m & (X p)))))', '(false R ((! m) | (X (! p))))']",0
pltl-5-0-35-3-0-200009.alaska,['(false R (((X p2) | (X p3)) | (X (! p1))))'],80
pltl-5-0-11-3-0-200001.alaska,['(false R (((X (! p4)) | (X (! p3))) | (X (! p1))))'],0
pltl-5-0-5-3-0-200008.alaska,['(false R (((X p5) | (X p2)) | (X (! p4))))'],0
unsat196.txt,"['((((cc & tc) | (true U (go & ta))) | (true U ((ta & (X (! tc))) | ((! ta) & (X tc))))) | (true U (((! ca) | (! go)) & (X cc))))', '(false R (((! ta) | (X tc)) & ((N (! tc)) | ta)))', '(false R ((! ta) | (! go)))', '(false R ((! tc) | (! cc)))', '(false R ((N (! cc)) | (ca & go)))']",0
pltl-12-0-72-3-0-200007.alaska
unsat156.txt,"['(false R ((! q) | p))', '((p & (false R (! q))) | (true U ((! p) & q)))', '(false R ((! p) | (true U q)))']",0
counterCarryLinear12.alaska,"['a', '(false R ((! a) | (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X a)))))))))))))))))))))))))']",480
unsat129.txt,"['(false R ((! q) | p))', '(X (((! p) & q) | (p & (false R (! q)))))', '(false R ((! p) | (true U q)))']",0
pltl-5-0-5-3-0-200005.alaska,['(false R (((X (! p3)) | (X (! p5))) | (X p2)))'],0
unsat160.txt,"['(true U ((p & (! r)) & (! s)))', '(false R ((! q) | r))', '(false R ((! p) | (s R (q | s))))']",0
pltl-12-0-44-3-0-200002.alaska,['(false R (((X (! p10)) | (X p11)) | (X p5)))'],240
unsat14.txt,"['(true U (r & (false R p)))', '(false R ((! r) | (false R (! s))))', '(false R ((! q) | s))', '(false R ((! p) | (true U q)))']",0
unsat61.txt,"['(false R ((! call) | (true U open)))', '(true U (call & (false R (! open))))']",0
pltl-12-0-40-3-0-200002.alaska,['(false R (((X (! p8)) | (X (! p12))) | (X (! p9))))'],200
pltl-12-0-14-3-0-200000.alaska,['(false R (((X (! p11)) | (X p5)) | (X (! p8))))'],10
pltl-5-0-23-3-0-200003.alaska,['(false R (((X p4) | (X (! p2))) | (X (! p3))))'],30
pltl-5-0-40-3-0-200005.alaska,['(false R (((X (! p4)) | (X (! p3))) | (X p5)))'],130
unsat79.txt,"['(false R (((! c) | n) | (! d)))', '(false R ((((! c) | (! m)) | (! n)) | d))', '(false R ((! a) | m))', '(false R (n | (! i)))', '(false R (h | (! n)))', '(true U ((((c & d) & (! n)) | ((! h) & i)) | (((a & c) & (! d)) & n)))']",0
pltl-12-0-40-3-0-200005.alaska,['(false R (((X (! p5)) | (X p9)) | (X (! p4))))'],230
pltl-5-0-32-3-0-200007.alaska,['(false R (((X (! p5)) | (X (! p4))) | (X p2)))'],70
O2formula10.alaska,"['(true U (false R (((! a8) | a9) & ((! a9) | a8))))', '(true U (false R (((! a1) | a2) & ((! a2) | a1))))', '(true U (false R (((! a4) | a5) & ((! a5) | a4))))', '(true U (false R (((! a7) | a8) & ((! a8) | a7))))', '(true U (false R (((! a10) | (! a1)) & (a1 | a10))))', '(true U (false R (((! a3) | a4) & ((! a4) | a3))))', '(true U (false R (((! a6) | a7) & ((! a7) | a6))))', '(true U (false R (((! a2) | a3) & ((! a3) | a2))))', '(true U (false R (((! a9) | a10) & ((! a10) | a9))))', '(true U (false R (((! a5) | a6) & ((! a6) | a5))))']",0
lift_9.alaska,"['f0', '(false R (((((((((((! u) | (((((((((((! f0) | (X f0)) & ((N (! f0)) | f0)) & (((! f1) | (X f1)) & ((N (! f1)) | f1))) & (((! f2) | (X f2)) & ((N (! f2)) | f2))) & (((! f3) | (X f3)) & ((N (! f3)) | f3))) & (((! f4) | (X f4)) & ((N (! f4)) | f4))) & (((! f5) | (X f5)) & ((N (! f5)) | f5))) & (((! f6) | (X f6)) & ((N (! f6)) | f6))) & (((! f7) | (X f7)) & ((N (! f7)) | f7))) & (((! f8) | (X f8)) & ((N (! f8)) | f8)))) & ((! f0) | (X (f0 | f1)))) & ((! f1) | (X ((f0 | f1) | f2)))) & ((! f2) | (X ((f1 | f2) | f3)))) & ((! f3) | (X ((f2 | f3) | f4)))) & ((! f4) | (X ((f3 | f4) | f5)))) & ((! f5) | (X ((f4 | f5) | f6)))) & ((! f6) | (X ((f5 | f6) | f7)))) & ((! f7) | (X ((f6 | f7) | f8)))) & ((! f8) | (X (f7 | f8)))))']",49260
unsat23.txt,"['(false R ((! r) | (false R (! s))))', '(true U (p & (false R (((((! q) | r) | (! s)) | (((((! p) & (! q)) & r) & (! s)) & (X (((! p) & (! q)) & (! s))))) | (((p & (! q)) & (! r)) & (X (((! q) | r) | (! s))))))))', '(false R ((! q) | s))', '(false R ((! p) | (true U q)))']",0
lift_b_f_9.alaska
pltl-12-0-47-3-0-200000.alaska,['(false R (((X p4) | (X (! p5))) | (X p3)))'],330
unsat120.txt,"['(false R ((! r_0) | (true U g_0)))', '((((((((true U (false R r_m)) | (r_m & (X ((g_0 | g_1) R (! g_m))))) | (true U (g_0 & g_1))) | (true U (g_0 & g_m))) | (true U (g_1 & g_m))) | (true U (r_0 & (false R (! g_0))))) | (true U (r_1 & (false R (! g_1))))) | (true U ((r_0 & (X r_1)) & (X (X ((! g_0) | (! g_1)))))))', '(false R ((! g_0) | (! g_m)))', '(false R (((! r_0) | (N (! r_1))) | (X (X (g_0 & g_1)))))', '(false R ((! g_1) | (! g_m)))', '(false R ((! r_m) | (X (((! g_0) & (! g_1)) U g_m))))', '(false R ((! r_1) | (true U g_1)))', '(false R ((! g_0) | (! g_1)))']",30
pltl-12-0-66-3-0-200002.alaska,['(false R (((X (! p8)) | (X (! p6))) | (X (! p10))))'],690
unsat81.txt,"['(false R (((! c) | n) | (! d)))', '(false R ((((! c) | (! m)) | (! n)) | d))', '(((((a & (! m)) | (true U ((c & d) & (! n)))) | (true U (i & (! n)))) | (true U (((c & (! d)) & m) & n))) | (true U ((! h) & n)))', '(false R ((! a) | m))', '(false R (h | (! n)))', '(false R (n | (! i)))']",0
O1formula10.alaska,"['(X (! c))', '(false R c)']",10
pltl-12-0-49-3-0-200005.alaska,['(false R (((X p10) | (X p1)) | (X p7)))'],390
pltl-5-0-22-3-0-200006.alaska,['(false R (((X p4) | (X (! p1))) | (X p5)))'],30
pltl-12-0-24-3-0-200002.alaska,['(false R (((X p1) | (X p8)) | (X p7)))'],70
pltl-12-0-58-3-0-200009.alaska,['(false R (((X p9) | (X p6)) | (X p12)))'],550
unsat100.txt,"['(false R ((! h) | (X p)))', '(true U (false R (h | (false R (m & (false R p))))))', '(false R ((! m) | (X (! p))))']",0
pltl-5-0-32-3-0-200004.alaska,['(false R (((X (! p4)) | (X p1)) | (X p3)))'],60
forobotsr1f0_Gn_mh.alaska,"['(false R (((((((((((((((((((((! rob) | (! re)) | (! pr)) | (X l)) & ((((! rob) | (! re)) | pr) | (X re))) & (((! rob) | (! l)) | (X ra))) & (((((! rob) | (! ra)) | ps) | ff) | (X ra))) & ((((! rob) | (! ra)) | (! ps)) | (X h1))) & (((((! rob) | (! ra)) | ps) | (! ff)) | (X mf))) & (((((! rob) | (! mf)) | ps) | (! ff)) | (X (mf | g)))) & (((((! rob) | (! mf)) | ps) | ff) | (X s1))) & ((((! rob) | (! mf)) | (! ps)) | (X h1))) & ((((! rob) | (! s1)) | (! ps)) | (X h1))) & (((((! rob) | (! s1)) | ps) | (! ff)) | (X mf))) & ((((((! rob) | (! s1)) | ps) | pt) | ff) | (X s1))) & ((((((! rob) | (! s1)) | ps) | (! pt)) | ff) | (X ra))) & (((! rob) | (! h1)) | (X (h1 | re)))) & (((! rob) | (! g)) | (X mh))) & (((! rob) | (! mh)) | (X (mh | d)))) & (((! rob) | (! d)) | (X re))) & ((! rob) | (X rob))))', 'rob']",20
pltl-12-0-10-3-0-200005.alaska,['(false R (((X p6) | (X (! p5))) | (X p9)))'],10
pltl-12-0-25-3-0-200009.alaska,['(false R (((X (! p8)) | (X p4)) | (X (! p12))))'],60
pltl-12-0-6-3-0-200006.alaska,['(false R (((X p11) | (X (! p12))) | (X (! p4))))'],10
unsat159.txt,"['(false R ((! p) | (s R (q | s))))', '(false R ((! q) | r))', '(((p & (! r)) & (! s)) | (true U (X (false R (q & (! r))))))']",0
pltl-12-0-58-3-0-200000.alaska,['(false R (((X (! p8)) | (X (! p4))) | (X p10)))'],550
pltl-5-0-19-3-0-200003.alaska,['(false R (((X (! p2)) | (X (! p4))) | (X (! p5))))'],10
pltl-12-0-45-3-0-200002.alaska,['(false R (((X (! p8)) | (X (! p5))) | (X (! p12))))'],290
pltl-5-0-20-3-0-200006.alaska,['(false R (((X p5) | (X p2)) | (X (! p1))))'],10
unsat162.txt,"['(false R ((! p) | (s R (q | s))))', '(false R ((! q) | r))', '(true U ((p & ((! s) U ((! q) & (! s)))) | (X (q & (! r)))))']",0
unsat225.txt,"['(false R ((! c) | (! f)))', '(((((c & o) | (true U (c & f))) | (true U (f & o))) | (true U (c & ((! c) R ((! d) & (! f)))))) | (true U (c & ((! c) R ((! d) & (! o))))))', '(false R ((! c) | (c U (d | o))))', '(false R ((! o) | (! f)))', '(false R ((! o) | (! c)))', '(false R ((! c) | (c U (d | f))))']",0
pltl-5-0-25-3-0-200004.alaska,['(false R (((X (! p2)) | (X (! p4))) | (X (! p3))))'],30
pltl-5-0-25-3-0-200009.alaska,['(false R (((X (! p2)) | (X p3)) | (X p5)))'],30
lift_b_l_4.alaska,"['(false R (true U b3))', '(false R (((((u | ((((((! b0) | (X b0)) & ((N (! b0)) | b0)) & (((! b1) | (X b1)) & ((N (! b1)) | b1))) & (((! b2) | (X b2)) & ((N (! b2)) | b2))) & (((! b3) | (X b3)) & ((N (! b3)) | b3)))) & (((! b0) | ((! bf0) & (! bf1))) | (X b0))) & (((! b1) | (bf0 & (! bf1))) | (X b1))) & (((! b2) | ((! bf0) & bf1)) | (X b2))) & (((! b3) | (bf0 & bf1)) | (X b3))))', '(false R (true U b0))']",490
pltl-12-0-24-3-0-200008.alaska,['(false R (((X p4) | (X p6)) | (X p8)))'],80
pltl-12-0-38-3-0-200008.alaska,['(false R (((X p8) | (X p10)) | (X p5)))'],180
counterCarry13.alaska
unsat140.txt,"['(false R ((! q) | p))', '(false R ((! p) | (true U q)))', '(true U ((X (p & (false R (! q)))) | (X ((! p) & q))))']",0
pltl-12-0-60-3-0-200000.alaska,['(false R (((X p8) | (X (! p9))) | (X (! p3))))'],600
pltl-5-0-11-3-0-200005.alaska,['(false R (((X p1) | (X (! p2))) | (X (! p5))))'],0
pltl-5-0-30-3-0-200007.alaska,['(false R (((X p4) | (X p2)) | (X p1)))'],50
pltl-12-0-16-3-0-200003.alaska,['(false R (((X p8) | (X p9)) | (X p4)))'],30
counterLinear16.alaska,"['a', '(false R ((! a) | (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X a)))))))))))))))))))))))))))))))))']",880
lift_f_l_8.alaska,"['(false R ((((((((((! u) | ((((((((((! f0) | (X f0)) & ((N (! f0)) | f0)) & (((! f1) | (X f1)) & ((N (! f1)) | f1))) & (((! f2) | (X f2)) & ((N (! f2)) | f2))) & (((! f3) | (X f3)) & ((N (! f3)) | f3))) & (((! f4) | (X f4)) & ((N (! f4)) | f4))) & (((! f5) | (X f5)) & ((N (! f5)) | f5))) & (((! f6) | (X f6)) & ((N (! f6)) | f6))) & (((! f7) | (X f7)) & ((N (! f7)) | f7)))) & ((! f0) | (X (f0 | f1)))) & ((! f1) | (X ((f0 | f1) | f2)))) & ((! f2) | (X ((f1 | f2) | f3)))) & ((! f3) | (X ((f2 | f3) | f4)))) & ((! f4) | (X ((f3 | f4) | f5)))) & ((! f5) | (X ((f4 | f5) | f6)))) & ((! f6) | (X ((f5 | f6) | f7)))) & ((! f7) | (X (f6 | f7)))))', '(false R (true U b1))', '(false R (((((((((u | ((((((((((! b0) | (X b0)) & ((N (! b0)) | b0)) & (((! b1) | (X b1)) & ((N (! b1)) | b1))) & (((! b2) | (X b2)) & ((N (! b2)) | b2))) & (((! b3) | (X b3)) & ((N (! b3)) | b3))) & (((! b4) | (X b4)) & ((N (! b4)) | b4))) & (((! b5) | (X b5)) & ((N (! b5)) | b5))) & (((! b6) | (X b6)) & ((N (! b6)) | b6))) & (((! b7) | (X b7)) & ((N (! b7)) | b7)))) & (((! b0) | f0) | (X b0))) & (((! b1) | f1) | (X b1))) & (((! b2) | f2) | (X b2))) & (((! b3) | f3) | (X b3))) & (((! b4) | f4) | (X b4))) & (((! b5) | f5) | (X b5))) & (((! b6) | f6) | (X b6))) & (((! b7) | f7) | (X b7))))']",100690
unsat68.txt,"['((((! h) & i) | ((false R a) U (true U (((a & c) & (! d)) & n)))) R ((((! h) & i) | (false R ((c & d) & (! n)))) | ((false R a) U (true U (((a & c) & (! d)) & n)))))', '(false R (((! c) | n) | (! d)))', '(false R ((((! c) | (! m)) | (! n)) | d))', '(false R ((! a) | m))', '(false R (h | (! n)))', '(false R (n | (! i)))']",0
pltl-5-0-23-3-0-200002.alaska,['(false R (((X p2) | (X (! p4))) | (X (! p1))))'],20
pltl-5-0-30-3-0-200003.alaska,['(false R (((X p5) | (X p1)) | (X (! p3))))'],60
phltl_24_23.alaska,"['(false R ((! p12) | (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X p12)))))))))))))))))))))))))', '(false R (true U p12))']",52000
unsat163.txt,"['(false R ((! p) | (s R (q | s))))', '(false R ((! q) | r))', '((p & ((! s) U ((! q) & (! s)))) | (true U (q & (! r))))']",0
pltl-5-0-27-3-0-200007.alaska,['(false R (((X p1) | (X (! p4))) | (X (! p5))))'],40
spec_cl_19.alaska
pltl-12-0-58-3-0-200007.alaska,['(false R (((X (! p7)) | (X (! p6))) | (X (! p8))))'],530
pltl-12-0-22-3-0-200005.alaska,['(false R (((X (! p2)) | (X p10)) | (X p6)))'],60
unsat30.txt,"['(false R (p | ((! m) & (X l))))', '((((! l) & (! m)) & p) R ((((! l) & (! m)) & p) | (true U (m & (! p)))))', '(false R ((l | (! p)) | m))']",0
